Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Willy Vasquez","BAL",0,0,0,5.21771,1,0,0,0,,1.14793,6,1,1,1,0,1,0,0,1,7.24406,4.25071,1.7042,1.8323,0.149333,0.0876262,0.061706505715847015,0.265349,1.76117,0.281981,0.764127,,,5.77003,-0.0143277,-0.0399078,999,,,,,,,4.894661021232606,4.263912528891655,4.7396358251571655,4.128864591358793,,,,,,,,,,,,,,,,,,,"Willy Vasquez","sa3011821",691938
"Tyler Bowen","PHI",0,0,0,5.511,1,0,0,0,,0.905586,5,1,1,1,0,1,0,0,1,7.22656,5.90497,1.22381,1.57561,0.148477,0.121323,0.027153335511684418,0.268277,1.91305,0.291829,0.745973,,,5.9732,-0.0143307,-0.0493502,999,,,,,,,3.101338636875153,3.4246748532585305,3.52793151140213,3.895743014794036,,,,,,,,,,,,,,,,,,,"Tyler Bowen","sa3069388",834579
"Yerlin Rodriguez","MIL",0,0,0,4.98101,1,0,0,0,,1.21966,6,1,1,1,0,1,0,0,1,9.59821,7.88844,1.21674,1.09761,0.219083,0.180057,0.03902612626552582,0.231982,1.78633,0.288222,0.731528,,,5.42521,-0.0143326,-0.0358004,999,,,,,,,5.425479030609132,4.44835611388019,5.098296642303467,4.1800989205222745,,,,,,,,,,,,,,,,,,,"Yerlin Rodriguez","sa3015362",693750
"Jaydenn Estanista","WSN",0,0,0,5.40595,1,0,0,0,,1.33406,6,1,1,1,0,1,0,0,1,7.51505,5.16176,1.45591,1.49638,0.187486,0.128776,0.058710113167762756,0.251381,1.53487,0.281646,0.674924,,,5.51494,-0.0143333,-0.0276826,999,,,,,,,6.272069239616394,4.701477597716366,5.670317053794861,4.250410443810102,,,,,,,,,,,,,,,,,,,"Jaydenn Estanista","sa3016230",692838
"Eli Morgan","KCR",1,1,0,4.63146,20,0,0,0,,20,85,19,11,10,3,8,,1,17,7.67024,3.65523,2.09843,1.27622,0.198582,0.0946338,0.10394863039255142,0.251305,1.37026,0.289303,0.689744,,,4.61021,-0.0143771,-0.0130968,999,,,,,,,68.69999999999999,3.4349999999999996,68,3.4,,,,,,,,,,,,,,,,,,,"Eli Morgan","20203",669212
"Hunter Gregory","MIN",0,0,0,5.27291,1,0,0,0,,1.55375,7,2,1,1,0,1,0,0,1,7.08583,4.62413,1.53236,1.4082,0.174095,0.113612,0.06048247218132019,0.260813,1.54505,0.290605,0.682614,,,5.29955,-0.0143886,-0.0194278,999,,,,,,,5.297742342948914,3.409651405335562,6.7687448263168335,4.356395387957349,,,,,,,,,,,,,,,,,,,"Hunter Gregory","sa3017754",695347
"Jose Corniell","TEX",1,1,0,4.87682,12,0,0,0,,12,52,12,7,7,2,4,,1,9,6.72565,3.1001,2.1695,1.40592,0.175834,0.0810483,0.09478559345006943,0.260093,1.34812,0.286751,0.669619,,,4.81528,-0.014401,-0.0290972,999,,,,,,,36.000000000000014,3.0000000000000013,37,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Jose Corniell","27984",692030
"Paulo Asprilla","STL",0,0,0,5.44758,1,0,0,0,,1.91026,7,2,1,1,0,1,0,0,1,4.36588,3.37262,1.29451,1.06576,0.13948,0.107748,0.03173249214887619,0.269315,1.19935,0.287261,0.520767,,,4.95238,-0.0144168,-0.00130934,999,,,,,,,7.935897254943849,4.154362374559984,8.551281929016113,4.476510060412901,,,,,,,,,,,,,,,,,,,"Paulo Asprilla","sa3021859",809329
"Angelo Smith","LAD",0,0,0,5.47019,1,0,0,0,,1.2764,6,1,1,1,0,1,0,0,1,6.59142,4.27561,1.54163,1.60961,0.160263,0.103957,0.05630643665790558,0.263885,1.54146,0.283571,0.679753,,,5.58153,-0.0144193,-0.0331676,999,,,,,,,5.8453862428665175,4.57957536991995,5.382017731666565,4.216548713866652,,,,,,,,,,,,,,,,,,,"Angelo Smith","sa3060599",816212
"Angel Garcia","BAL",0,0,0,5.51969,1,0,0,0,,1.91026,7,2,1,1,0,1,0,0,1,5.12087,3.36578,1.52145,1.26175,0.15487,0.101791,0.053079210221767426,0.268891,1.24978,0.288709,0.550471,,,5.07023,-0.0144199,-0.00309135,999,,,,,,,7.935897254943849,4.154362374559984,8.551281929016113,4.476510060412901,,,,,,,,,,,,,,,,,,,"Angel Garcia","sa3024352",821665
"Justin Yeager","SDP",0,0,0,5.2199,1,0,0,0,,1.21471,5,1,1,1,0,1,0,0,1,6.76372,4.56481,1.48171,1.50495,0.166606,0.112442,0.05416432023048401,0.253266,1.50744,0.274869,0.68636,,,5.49016,-0.0144406,-0.0390584,999,,,,,,,5.388876032829286,4.4363369232476835,5.073564887046814,4.17676025645769,,,,,,,,,,,,,,,,,,,"Justin Yeager","sa3010825",687866
"Raimon Gomez","BAL",0,0,0,4.99767,1,0,0,0,,1.21742,6,1,1,1,0,1,0,0,1,8.78186,6.62777,1.32501,1.30525,0.200539,0.151349,0.049189865589141846,0.238617,1.70629,0.2802,0.731605,,,5.4724,-0.014446,-0.0386892,999,,,,,,,5.408900809288026,4.442924485023234,5.087095141410828,4.178590134728676,,,,,,,,,,,,,,,,,,,"Raimon Gomez","sa3017645",703148
"Manuel Olivares","COL",0,0,0,6.70046,1,1,0,0,,3.01632,13,4,2,2,0,2,0,0,1,3.67208,4.87386,0.753422,1.3794,0.0917379,0.121762,-0.030023694038391113,0.305258,1.71714,0.31075,0.601631,,,6.10068,-0.0144841,0.0137756,999,,,,,,,7.920778512954714,2.6259729678266446,11.081607103347778,3.6738813799518457,,,,,,,,,,,,,,,,,,,"Manuel Olivares","sa3009471",683416
"Cody Morse","LAD",0,0,0,5.45911,1,0,0,0,,1.31435,6,1,1,1,0,1,0,0,1,6.33893,4.44942,1.42466,1.53355,0.155199,0.108937,0.04626167565584183,0.26322,1.54458,0.282432,0.675389,,,5.58683,-0.0144929,-0.0307361,999,,,,,,,6.12615830898285,4.660994613320665,5.571728587150574,4.239165170366851,,,,,,,,,,,,,,,,,,,"Cody Morse","sa3067028",701808
"Eric Hammond","MIN",0,0,0,6.17809,1,1,0,0,,2.02716,9,2,2,1,0,1,0,0,1,4.42156,4.66882,0.947041,1.51104,0.108114,0.11416,-0.0060457587242126465,0.285321,1.65163,0.291417,0.636655,,,6.05608,-0.0144974,-0.0697025,999,,,,,,,8.800964069366454,4.34152990515511,9.135786533355713,4.506698371799211,,,,,,,,,,,,,,,,,,,"Eric Hammond","sa3076126",695727
"Saul Teran","PHI",0,0,0,5.4937,1,0,0,0,,1.28567,6,1,1,1,0,1,0,0,1,6.57786,4.21929,1.55899,1.61591,0.159506,0.102313,0.057192541658878326,0.26572,1.54757,0.285524,0.679575,,,5.57456,-0.0145301,-0.0301634,999,,,,,,,5.913956546783448,4.599903124530598,5.428349018096924,4.22219531236961,,,,,,,,,,,,,,,,,,,"Saul Teran","sa3018296",699703
"Charlie Barnes","LAD",1,1,0,5.23925,8,0,0,0,,8,38,9,5,5,2,3,,0,7,7.16779,3.33759,2.14759,1.65352,0.174828,0.0814064,0.09342160075902939,0.267452,1.47663,0.292313,0.689517,,,5.16406,-0.0145425,-0.0308733,999,,,,,,,16.200000000000003,2.0250000000000004,19,2.375,,,,,,,,,,,,,,,,,,,"Charlie Barnes","19865",656212
"Maddux Bruns","LAD",0,0,0,5.65504,1,1,0,0,,2.89882,14,3,2,2,0,2,0,0,2,7.4787,6.72901,1.11141,1.44941,0.174835,0.157309,0.01752614974975586,0.250043,1.7331,0.279545,0.694345,,,6.00228,-0.0145501,-0.017544,999,,,,,,,11.65126566886902,4.019313698340696,12.494098424911499,4.31006402006953,,,,,,,,,,,,,,,,,,,"Maddux Bruns","sa3017782",691772
"Pedro Rodriguez","NYY",0,0,0,5.66353,1,0,0,0,,1.04944,5,1,1,1,0,1,0,0,1,6.17435,4.74638,1.30085,1.61589,0.152499,0.11723,0.035269081592559814,0.260879,1.5491,0.276044,0.66407,,,5.8436,-0.0145756,-0.0467473,999,,,,,,,4.165820908546449,3.9695835232715555,4.247176289558411,4.047106534242099,,,,,,,,,,,,,,,,,,,"Pedro Rodriguez","sa3015962",692646
"Jack Bowery","SEA",0,0,0,5.52335,1,1,0,0,,3.79624,17,4,3,2,1,2,0,0,2,4.21235,3.65231,1.15334,1.31448,0.105068,0.0910984,0.013969101011753082,0.280385,1.52691,0.288106,0.647753,,,5.46641,-0.0145948,-0.0786049,999,,,,,,,3.3921572685241745,0.893557712465335,3.981187343597412,1.0487192585821865,,,,,,,,,,,,,,,,,,,"Jack Bowery","sa3076042",822817
"Cameron Foster","BAL",1,0,0,4.68523,11,0,0,0,,11,49,11,6,6,2,5,,1,10,7.99527,4.04184,1.97813,1.33221,0.201556,0.101893,0.09966398775577545,0.248151,1.41861,0.286177,0.7017,,,4.75487,-0.0145959,-0.0142303,999,,,,,,,30.200000000000003,2.7454545454545456,31,2.8181818181818183,,,,,,,,,,,,,,,,,,,"Cameron Foster","31942",671382
"Stone Hewlett",,0,0,0,5.44364,1,0,0,0,,1.23565,6,1,1,1,0,1,0,0,1,6.67193,4.40512,1.51459,1.61443,0.155194,0.102466,0.0527278333902359,0.266666,1.61784,0.286643,0.700381,,,5.62035,-0.0146044,-0.0352233,999,,,,,,,5.543797230720521,4.486549567121056,5.1782413721084595,4.190708213089182,,,,,,,,,,,,,,,,,,,"Stone Hewlett","sa3025562",803108
"Carlos Cauro","HOU",0,0,0,5.36069,1,0,0,0,,0.917092,5,1,1,1,0,0,0,0,1,7.93878,4.86364,1.63227,1.91345,0.159921,0.0979745,0.061946555972099304,0.264408,1.8391,0.284539,0.771052,,,5.94705,-0.0146292,-0.0527409,999,,,,,,,6.18648010492325,6.745758046681815,6.585459530353546,7.180806511060623,,,,,,,,,,,,,,,,,,,"Carlos Cauro","sa3019763",803426
"Nick Trabacchi","MIN",0,0,0,5.29162,1,0,0,0,,1.64298,7,2,1,1,0,1,0,0,1,6.63961,4.21161,1.5765,1.41243,0.164085,0.104082,0.060003139078617096,0.265994,1.52536,0.2923,0.676432,,,5.26212,-0.0146307,-0.0148175,999,,,,,,,5.958052730560303,3.626369385232497,7.214900493621826,4.391349900843951,,,,,,,,,,,,,,,,,,,"Nick Trabacchi","sa3068327",806713
"Valentin Linarez","WSN",0,0,0,5.24809,1,0,0,0,,1.51108,7,1,1,1,0,1,0,0,1,6.81161,4.76023,1.43094,1.35632,0.171839,0.120088,0.05175106227397919,0.256373,1.50862,0.284504,0.67178,,,5.32947,-0.0146521,-0.0201203,999,,,,,,,7.582010722160341,5.017601998251957,6.555412650108337,4.33822277729221,,,,,,,,,,,,,,,,,,,"Valentin Linarez","sa3006557",679066
"Jack Findlay","STL",0,0,0,5.02561,1,0,0,0,,1.56492,7,2,1,1,0,1,0,0,1,6.79037,4.97991,1.36355,1.16759,0.166864,0.122375,0.044489674270153046,0.257484,1.56071,0.289827,0.689453,,,5.14014,-0.0146862,-0.0194745,999,,,,,,,5.380385565757751,3.438128459585716,6.8245848417282104,4.360988461223503,,,,,,,,,,,,,,,,,,,"Jack Findlay","sa3031334",701469
"Brandon Downer","BAL",0,0,0,6.07507,1,1,0,0,,2.89701,13,3,2,2,0,1,0,0,1,4.11181,4.27054,0.962832,1.37837,0.10476,0.108804,-0.004043996334075928,0.287987,1.57885,0.294972,0.616807,,,5.79159,-0.0147017,-0.0237279,999,,,,,,,12.637902879714964,4.362389448008086,13.485069513320923,4.6548169827281916,,,,,,,,,,,,,,,,,,,"Brandon Downer","sa3030530",827317
"Victor Duarte","SDP",0,0,0,4.59468,1,0,0,0,,1.51407,9,2,1,1,0,1,0,0,2,10.4252,5.00606,2.08251,1.83584,0.197109,0.0946501,0.10245923697948456,0.246,1.84854,0.279708,0.825956,,,5.34046,-0.0147161,-0.0237717,999,,,,,,,7.004127955436707,4.626022397850366,8.570356726646423,5.6604708576546745,,,,,,,,,,,,,,,,,,,"Victor Duarte","sa3008904",683609
"Frank Martinez","TEX",0,0,0,5.98716,1,1,0,0,,2.10694,10,2,2,1,0,1,0,0,1,5.15738,4.94344,1.04328,1.55602,0.121087,0.116064,0.005023002624511719,0.278836,1.69969,0.289222,0.667587,,,6.05679,-0.0147164,-0.0690874,999,,,,,,,9.391377401351928,4.457347864851136,9.534714460372925,4.525378687879216,,,,,,,,,,,,,,,,,,,"Frank Martinez","sa3022132",808347
"Reese Lumpkin","SEA",0,0,0,4.91871,1,0,0,0,,1.42566,7,1,1,1,0,1,0,0,1,6.84718,4.46906,1.53213,1.28321,0.166563,0.108713,0.057849280536174774,0.255658,1.52347,0.284045,0.699885,,,5.11978,-0.0147187,-0.0335758,999,,,,,,,6.949907922744751,4.874859477913897,6.128316164016724,4.298572077198305,,,,,,,,,,,,,,,,,,,"Reese Lumpkin","sa3069105",813609
"Ben Peoples","TEX",1,0,0,4.62312,16,0,0,0,,16,69,15,9,8,2,8,,1,14,7.76345,4.22613,1.83701,1.22981,0.205138,0.111669,0.09346850216388702,0.242137,1.36185,0.281348,0.684125,,,4.71687,-0.0147332,-0.0287515,999,,,,,,,55.80000000000001,3.4875000000000007,55,3.4375,,,,,,,,,,,,,,,,,,,"Ben Peoples","sa3011784",687239
"Connor Staine","COL",0,0,0,6.49947,1,1,0,0,,4.54432,20,5,4,3,1,2,0,0,3,5.19344,4.62635,1.12258,1.63778,0.133817,0.119205,0.014611892402172089,0.286081,1.58552,0.297857,0.598731,,,6.04722,-0.0147418,-0.057621,999,,,,,,,8.327965259552006,1.8326099258467548,9.721598148345947,2.13928573264853,,,,,,,,,,,,,,,,,,,"Connor Staine","sa3020739",688422
"Alexander Fuentes","SFG",0,0,0,5.50786,1,1,0,0,,3.0924,14,3,2,2,0,2,0,0,2,6.50058,5.13296,1.26644,1.41057,0.159211,0.125715,0.03349563479423523,0.261606,1.59316,0.285766,0.673156,,,5.60858,-0.0147535,-0.00962814,999,,,,,,,13.08373055458069,4.23093629218233,13.461980104446411,4.353252304527006,,,,,,,,,,,,,,,,,,,"Alexander Fuentes","sa3024072",815218
"Elison Joseph","ATL",0,0,0,5.15151,1,0,0,0,,1.19305,6,1,1,1,0,1,0,0,1,8.82244,7.01701,1.25729,1.17941,0.210087,0.167095,0.04299253225326538,0.239218,1.69393,0.288951,0.707566,,,5.41066,-0.0147719,-0.0359651,999,,,,,,,5.228560495376588,4.38252053503501,4.965243577957153,4.161811259731947,,,,,,,,,,,,,,,,,,,"Elison Joseph","sa3015306",693176
"Luis Valdez","KCR",0,0,0,5.11125,1,0,0,0,,1.89846,9,2,1,1,0,1,0,0,1,6.8479,4.20752,1.62754,1.37227,0.169313,0.10403,0.06528304517269135,0.261128,1.50513,0.289239,0.685039,,,5.15636,-0.0147963,0.000775167,999,,,,,,,7.84857246875763,4.134187754518709,8.492278695106506,4.473256089438501,,,,,,,,,,,,,,,,,,,"Luis Valdez","sa3019288",802099
"Christian Rodriguez","NYM",0,0,0,5.89137,1,1,0,0,,2.0471,9,2,1,1,0,1,0,0,1,5.16741,5.63167,0.917563,1.31664,0.127806,0.139288,-0.01148250699043274,0.269874,1.65361,0.285462,0.647882,,,5.93978,-0.0147965,0.0252393,999,,,,,,,8.948505210876466,4.371318333966136,9.23547649383545,4.511502957091312,,,,,,,,,,,,,,,,,,,"Christian Rodriguez","sa3022360",815184
"John Michael Faile","CIN",0,0,0,5.50267,1,0,0,0,,1.48783,7,2,1,1,0,1,0,0,1,6.28998,4.07729,1.54269,1.64208,0.146542,0.0949914,0.05155074596405029,0.271396,1.60961,0.288182,0.695493,,,5.6321,-0.0148053,-0.016704,999,,,,,,,4.809976720809936,3.2328703898817244,6.439173460006714,4.327882320948666,,,,,,,,,,,,,,,,,,,"John Michael Faile","sa3023579",702114
"Merit Jones","MIN",0,0,0,6.01644,1,1,0,0,,3.78685,16,4,3,3,1,2,0,0,2,4.57104,3.82009,1.19658,1.55948,0.117043,0.0978147,0.019228093326091766,0.283763,1.52116,0.290049,0.618672,,,5.79549,-0.0148173,-0.0591533,999,,,,,,,3.32269334793091,0.8774292488378608,3.9342522621154785,1.038924645043235,,,,,,,,,,,,,,,,,,,"Merit Jones","sa3034898",809826
"Grayson Moore","CHC",0,0,0,5.2464,1,0,0,0,,1.2896,6,1,1,1,0,1,0,0,1,6.86461,4.80341,1.42911,1.39293,0.173062,0.121098,0.05196438729763031,0.253779,1.50298,0.280683,0.673474,,,5.38552,-0.0148226,-0.0332734,999,,,,,,,5.94304451942444,4.608438046602899,5.448003053665161,4.22456612405636,,,,,,,,,,,,,,,,,,,"Grayson Moore","sa3023275",694383
"LJ McDonough","ATL",0,0,0,5.15665,1,0,0,0,,1.28243,6,1,1,1,0,1,0,0,1,8.4284,6.0586,1.39115,1.28522,0.193109,0.138813,0.05429637432098389,0.253236,1.71495,0.296244,0.7189,,,5.32564,-0.0148268,-0.0314144,999,,,,,,,5.889957690238953,4.592822047309969,5.412133574485779,4.2202283464749915,,,,,,,,,,,,,,,,,,,"LJ McDonough","sa3023172",690229
"Jordan Geber","NYM",0,0,0,5.76548,1,1,0,0,,2.85591,13,3,2,2,0,1,0,0,2,4.94364,4.35096,1.13622,1.50898,0.124376,0.109465,0.014911092817783356,0.271085,1.53533,0.279522,0.642508,,,5.82446,-0.014841,-0.0255405,999,,,,,,,14.333762693405152,5.018975819402832,15.279569387435913,5.3501506147937015,,,,,,,,,,,,,,,,,,,"Jordan Geber","sa3019958",802363
"Angel Obando","TOR",0,0,0,5.35067,1,0,0,0,,1.43074,7,2,1,1,0,1,0,0,1,6.4176,4.37285,1.4676,1.50211,0.154952,0.105582,0.04937009513378143,0.263587,1.55648,0.284031,0.685762,,,5.49916,-0.0148534,-0.0270739,999,,,,,,,4.387442469596864,3.0665644104560634,6.153677344322205,4.30105877588001,,,,,,,,,,,,,,,,,,,"Angel Obando","sa3006637",679752
"Christian Oppor","CHW",0,0,0,5.80902,1,1,0,0,,3.31835,15,3,2,2,0,3,0,0,2,6.48436,6.85065,0.946531,1.26234,0.159526,0.168537,-0.009011432528495789,0.254564,1.70119,0.28241,0.662017,,,5.98902,-0.014876,0.00471328,999,,,,,,,11.75576939582825,3.54265802577166,11.591736078262329,3.4932257913170544,,,,,,,,,,,,,,,,,,,"Christian Oppor","sa3022950",803291
"D.J. Carpenter","STL",0,0,0,5.37035,1,0,0,0,,1.04645,5,1,1,1,0,1,0,0,1,6.59331,5.21412,1.26451,1.38498,0.151792,0.12004,0.031751714646816254,0.264658,1.68766,0.289111,0.703651,,,5.58619,-0.0148829,-0.0459036,999,,,,,,,4.1437248468399055,3.959795120965414,4.232246518135071,4.044387533601504,,,,,,,,,,,,,,,,,,,"D.J. Carpenter","sa3020444",681884
"Jake Murray","MIN",0,0,0,5.31079,1,0,0,0,,1.22734,6,1,1,1,0,1,0,0,1,7.69725,5.99637,1.28365,1.34257,0.173614,0.13525,0.03836381435394287,0.258445,1.75096,0.29303,0.717492,,,5.55144,-0.0148907,-0.036042,999,,,,,,,5.4823149919509895,4.466827122423178,5.136699318885803,4.185229756228661,,,,,,,,,,,,,,,,,,,"Jake Murray","sa3076084",810920
"Jesus Colina","CIN",0,0,0,5.7825,1,0,0,0,,1.41336,6,1,1,1,0,1,0,0,1,6.20568,4.36731,1.42094,1.60479,0.16155,0.113693,0.04785759747028351,0.264592,1.47256,0.28251,0.6303,,,5.68433,-0.014891,-0.0205784,999,,,,,,,6.858844590187074,4.852873520561271,6.066786885261536,4.292464866822575,,,,,,,,,,,,,,,,,,,"Jesus Colina","sa3019776",806239
"Ian Mejia","ATL",0,0,0,5.89105,1,1,0,0,,4.65941,19,5,3,3,1,2,0,0,3,5.1822,3.72522,1.39111,1.52452,0.138488,0.099552,0.0389358252286911,0.278277,1.44233,0.291149,0.603565,,,5.57198,-0.0148924,-0.00387812,999,,,,,,,9.179612827301025,1.970124643286051,10.297035694122314,2.2099454688821605,,,,,,,,,,,,,,,,,,,"Ian Mejia","sa3019911",681256
"Davison Palermo","COL",0,0,0,5.98923,1,0,0,0,,1.47847,7,2,1,1,0,1,0,0,1,5.82701,4.59819,1.26724,1.46499,0.147017,0.116013,0.03100326657295227,0.280753,1.58887,0.30211,0.63339,,,5.64943,-0.0149032,-0.009858,999,,,,,,,4.740676879882813,3.2064751839658188,6.3923492431640625,4.3236250296719065,,,,,,,,,,,,,,,,,,,"Davison Palermo","sa3020480",801754
"Jackson Humphries","CLE",0,0,0,5.4992,1,1,0,0,,3.55796,16,3,2,2,1,3,0,0,3,7.47721,6.3856,1.17095,1.34725,0.18322,0.156471,0.02674870193004608,0.246941,1.63896,0.28015,0.679726,,,5.73135,-0.014918,0.0164394,999,,,,,,,3.228893661499023,0.9075129932266355,1.7897930145263672,0.5030393026677996,,,,,,,,,,,,,,,,,,,"Jackson Humphries","sa3021729",703469
"Jonathan Todd","TOR",0,0,0,5.38723,1,0,0,0,,1.60834,7,2,1,1,0,1,0,0,1,6.63025,4.33421,1.52975,1.48229,0.174376,0.11399,0.06038589030504227,0.25563,1.42541,0.279181,0.645807,,,5.40056,-0.014933,-0.0179679,999,,,,,,,5.701700305938721,3.5450886158587984,7.041689395904541,4.378240099332064,,,,,,,,,,,,,,,,,,,"Jonathan Todd","sa3025575",828496
"Jack Jasiak","CLE",0,0,0,5.04016,1,0,0,0,,1.82518,8,2,1,1,0,1,0,0,1,6.42104,3.77188,1.70235,1.41568,0.160278,0.094151,0.06612652540206909,0.260204,1.45508,0.282473,0.683006,,,5.16287,-0.0149355,-0.00728929,999,,,,,,,7.306327104568482,4.003073533997174,8.125896692276001,4.452108634515673,,,,,,,,,,,,,,,,,,,"Jack Jasiak","sa3020738",687916
"Beau Blanchard","CIN",0,0,0,6.29712,1,1,0,0,,3.14962,14,4,2,2,1,1,0,0,2,4.75877,3.73479,1.27417,1.85725,0.120095,0.094253,0.025841638445854187,0.283055,1.52952,0.283591,0.616884,,,6.1561,-0.0149448,0.00754647,999,,,,,,,1.6071884155273448,0.5102800931140651,3.7481002807617188,1.1900166413534,,,,,,,,,,,,,,,,,,,"Beau Blanchard","sa3067505",699782
"Luimy Munoz","TEX",0,0,0,5.33748,1,0,0,0,,1.66121,7,2,1,1,0,1,0,0,1,5.32764,4.08351,1.30467,1.26782,0.137156,0.105126,0.032029084861278534,0.269017,1.47906,0.287296,0.648533,,,5.29619,-0.0149656,-0.0160526,999,,,,,,,6.092985320091247,3.6677902230131805,7.306071162223816,4.398030681131158,,,,,,,,,,,,,,,,,,,"Luimy Munoz","sa3021803",808891
"Ethan Bell","CHC",0,0,0,5.04273,1,0,0,0,,1.2342,6,1,1,1,0,1,0,0,1,8.81185,6.53732,1.34793,1.28276,0.200926,0.149063,0.05186323821544647,0.243151,1.71893,0.287129,0.728555,,,5.4023,-0.014992,-0.0360897,999,,,,,,,5.533094120025636,4.483135282533887,5.171009540557861,4.1897598007038575,,,,,,,,,,,,,,,,,,,"Ethan Bell","sa3067260",809754
"Carson Myers","TOR",0,0,0,5.1362,1,0,0,0,,1.90055,9,2,1,1,0,1,0,0,1,7.08253,4.40926,1.60629,1.42753,0.174214,0.108458,0.06575647741556168,0.257282,1.51223,0.285242,0.688991,,,5.25409,-0.0149972,-0.00272842,999,,,,,,,7.86405065059662,4.137781942071313,8.502736926078796,4.4738357971082765,,,,,,,,,,,,,,,,,,,"Carson Myers","sa3069008",816362
"Jared Kelley","CHW",0,0,0,5.29663,1,0,0,0,,1.56054,7,2,1,1,0,1,0,0,1,6.30513,5.54589,1.1369,1.16541,0.147542,0.129776,0.017766430974006653,0.265409,1.69703,0.29342,0.69553,,,5.44535,-0.0150003,-0.0195714,999,,,,,,,5.347973656654358,3.4270086021921005,6.802684903144836,4.359194935837436,,,,,,,,,,,,,,,,,,,"Jared Kelley","sa3014471",691721
"Brayan Palencia","SFG",0,0,0,5.94456,1,1,0,0,,2.22244,10,2,2,1,0,1,0,0,1,3.88502,3.76871,1.03086,1.45372,0.0994699,0.0964922,0.0029777660965919495,0.284809,1.52126,0.287073,0.617579,,,5.77749,-0.015005,-0.060606,999,,,,,,,10.246061325073242,4.61027429649356,10.112203598022461,4.550044241369929,,,,,,,,,,,,,,,,,,,"Brayan Palencia","sa3016011",696037
"Junior Ciprian","ARI",0,0,0,5.71326,1,1,0,0,,4.16489,17,4,3,3,1,2,0,0,2,5.37997,4.75585,1.13123,1.27729,0.14834,0.131131,0.017208516597747803,0.264006,1.43936,0.283691,0.601299,,,5.52261,-0.0150404,-0.0313327,999,,,,,,,6.120159912109374,1.4694662026012089,5.824432373046875,1.3984612566404104,,,,,,,,,,,,,,,,,,,"Junior Ciprian","sa3023107",815795
"Matt King","PIT",0,0,0,4.99578,1,0,0,0,,1.08319,6,1,1,1,0,1,0,0,1,8.88484,5.64968,1.57263,1.74687,0.164959,0.104894,0.06006511300802231,0.258477,1.99414,0.285576,0.805772,,,5.77855,-0.0150418,-0.0401968,999,,,,,,,4.415630435943605,4.076493481967284,4.415966510772705,4.076803744990912,,,,,,,,,,,,,,,,,,,"Matt King","sa3035409",823153
"Felix Doroteo","CHW",0,0,0,5.69031,1,0,0,0,,1.07028,5,1,1,1,0,1,0,0,1,6.35493,5.27663,1.20435,1.58473,0.149335,0.123996,0.025339096784591675,0.263208,1.66107,0.280737,0.686087,,,5.94676,-0.0150462,-0.0443747,999,,,,,,,4.32010078430176,4.036406439069249,4.351419448852539,4.065668455297013,,,,,,,,,,,,,,,,,,,"Felix Doroteo","sa3076301",829956
"Bryce Collins","HOU",0,0,0,5.34248,1,0,0,0,,1.28675,6,1,1,1,0,1,0,0,1,7.02152,5.29246,1.3267,1.36985,0.170943,0.128848,0.04209493100643158,0.256588,1.5935,0.285733,0.684688,,,5.4896,-0.0150641,-0.0343438,999,,,,,,,5.921931171417237,4.602248207803951,5.433737277984619,4.222846724389986,,,,,,,,,,,,,,,,,,,"Bryce Collins","sa3023438",680864
"Landry Jurecka","SDP",0,0,0,5.03339,1,0,0,0,,1.80313,8,2,1,1,0,1,0,0,1,6.05894,3.99191,1.51781,1.25848,0.15015,0.098926,0.05122442543506622,0.264635,1.49896,0.28836,0.681493,,,5.09282,-0.0150913,-0.0086918,999,,,,,,,7.14317810535431,3.9615388149852087,8.015660881996155,4.445409486287937,,,,,,,,,,,,,,,,,,,"Landry Jurecka","sa3035000",800970
"Brenner Cox","WSN",0,0,0,5.55066,1,0,0,0,,1.14793,5,1,1,1,0,1,0,0,1,5.55015,4.68288,1.1852,1.39185,0.133068,0.112274,0.02079327404499054,0.271502,1.62217,0.288164,0.674813,,,5.64022,-0.0150992,-0.0387212,999,,,,,,,4.894661021232606,4.263912528891655,4.7396358251571655,4.128864591358793,,,,,,,,,,,,,,,,,,,"Brenner Cox","sa3020217",702685
"Ben Sears","KCR",0,0,0,5.37717,1,0,0,0,,1.67956,7,2,1,1,0,1,0,0,1,5.1938,3.38887,1.5326,1.39022,0.132316,0.0863342,0.045981839299201965,0.275751,1.46196,0.290498,0.649755,,,5.26469,-0.0151059,-0.0107292,999,,,,,,,6.228726840019227,3.7085519063568846,7.397788405418396,4.4046051461865945,,,,,,,,,,,,,,,,,,,"Ben Sears","sa3020178",700786
