Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"José Alvarado","PHI",1.27304,0.811705,0,3.8102,29,0,0,6.0524,,21.4477,92.2055,19.1763,9.82,9.08,1.79866,8.8087,0.457801,1.4486,24.4337,10.253,3.69635,2.77381,0.754765,0.264992,0.0955333,0.16945836693048477,0.234006,1.3048,0.311898,0.71328,,,3.35218,0.274659,0.114798,746.0700073242188,,,,,,,123.4,5.876190476190477,121,5.761904761904762,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Andrés Muñoz","SEA",1.25004,0.718888,0,3.49009,29,0,12.656,1.8431,,21.5582,90.5593,16.7929,9,8.36,2.16044,9.10238,0.562157,1.37236,26.3776,11.012,3.80001,2.89788,0.901929,0.291275,0.100513,0.19076188653707504,0.209689,1.20118,0.283868,0.738731,,,3.41899,0.273819,0.271337,41.189998626708984,,,,,,,189,8.590909090909092,179,8.136363636363637,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Spencer Miles","TOR",1.28396,1.00046,0.254256,3.99059,27,1,0,4.7018,,29.1385,123.439,26.3669,13.93,12.92,3.31281,9.94085,0.469715,1.82965,27.9287,8.62632,3.07042,2.80949,1.02322,0.226256,0.0805327,0.1457231640815735,0.236119,1.24604,0.286648,0.706596,,,3.87855,0.273306,0.185945,999,,,,,,,150.10000000000002,5.175862068965518,146,5.0344827586206895,,,,,,,,,,,,,,,,,,,"Spencer Miles","31621",693686
"Carson Whisenhunt","SFG",1.28795,1.91536,1.2896,4.71268,9,4,0,0.3224,,25.1513,109.787,25.9418,14.08,13.17,3.1325,9.28507,0.267964,1.01805,19.8567,7.10541,3.32252,2.13856,1.12092,0.180866,0.0845738,0.09629246592521667,0.260765,1.4006,0.298183,0.685666,,,4.37473,0.272405,0.125198,999,,,,,,,90.5,3.62,96,3.84,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","31676",687931
"Fernando Cruz","NYY",1.34456,0.735228,0,3.42928,32,0,0.516,6.7011,,22.3604,93.4161,15.6555,9.14,8.52,2.74555,10.5266,0.322476,1.30832,31.7574,12.7823,4.23695,3.01686,1.10508,0.339956,0.112685,0.22727076709270477,0.1919,1.17092,0.274223,0.762908,,,3.44923,0.272044,0.27122,999,,,,,,,145.3,6.604545454545455,132,6,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Brycen Mautz","STL",1.2997,2.53499,1.1139,4.71505,20,4,0,0.3495,,36.076,158.204,36.1165,20.25,18.9,4.48165,14.8314,0.701014,1.71246,31.1362,7.76766,3.70004,2.09935,1.11805,0.196811,0.0937486,0.1030622199177742,0.254952,1.41224,0.298323,0.68716,,,4.37024,0.270636,0.107564,999,,,,,,,134.60000000000005,3.7388888888888903,139,3.861111111111111,,,,,,,,,,,,,,,,,,,"Brycen Mautz","31910",802408
"Alex Vesia","LAD",1.45178,0.48912,0,3.50883,30,0,1.154,6.5544,,20.4171,83.6927,14.7014,8.58,7.96,2.98846,7.55479,0.476328,0.844528,25.7064,11.3316,3.33021,3.40266,1.31734,0.307152,0.0902682,0.21688394993543625,0.195255,1.09008,0.251359,0.756747,,,3.72452,0.265307,0.162767,743.4199829101562,,,,,,,130.1,6.505,119,5.95,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Ryan Helsley","BAL",1.21599,0.715119,0,3.54885,30,0,11.604,1.8154,,19.705,82.1703,16.4232,8.38,7.77,2.206,7.1236,0.383234,0.391021,22.038,10.0656,3.25362,3.09366,1.00756,0.268199,0.0866931,0.18150559067726135,0.219986,1.19497,0.282021,0.741348,,,3.46832,0.260655,0.265194,85.58999633789062,,,,,,,172.8,8.64,165,8.25,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Spencer Schwellenbach","ATL",0.7602,0.628489,0.816589,3.70962,2,2,0,0,,11.33,46.543,10.4402,5.01,4.67,1.30216,2.50948,0.0423579,0.449252,11.1253,8.83739,1.99341,4.43331,1.03437,0.239032,0.0539174,0.1851150467991829,0.23954,1.14295,0.293291,0.713572,,,3.41932,0.26044,0.195577,743.1900024414062,,,,,,,56.10000000000001,5.1000000000000005,55,5,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Rhett Lowder","CIN",2.10373,3.9369,2.23338,5.13654,14,8,0,0.3251,,43.6461,190.722,45.9775,26.59,24.91,7.10018,15.6589,0.278033,1.59506,34.3469,7.08246,3.22892,2.19344,1.46409,0.180088,0.0821029,0.09798528999090195,0.265048,1.41219,0.294477,0.677931,,,4.83252,0.25856,0.020475,552.219970703125,,,,,,,133.90000000000003,3.043181818181819,143,3.25,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"JoJo Romero","STL",0.917015,0.997599,0,3.74101,32,0,2.859,6.2888,,23.7209,100.663,21.594,10.64,9.86,2.08398,8.56431,0.459671,1.11761,22.4784,8.5286,3.24941,2.62466,0.790688,0.223303,0.0850787,0.13822417706251144,0.237345,1.27138,0.293742,0.716512,,,3.57701,0.256892,0.174933,479.0799865722656,,,,,,,148.8,6.2,147,6.125,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Orion Kerkering","PHI",1.3704,0.834187,0,3.7199,30,0,0.494,7.2423,,22.1861,93.3909,19.0023,9.88,9.17,2.37829,7.68323,0.391297,1.24056,23.1669,9.39789,3.11678,3.01526,0.964777,0.248064,0.0822696,0.1657944768667221,0.224967,1.20281,0.282136,0.71954,,,3.61749,0.254155,0.168861,999,,,,,,,135.8,6.172727272727273,131,5.954545454545454,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Louis Varland","TOR",1.15235,0.775583,0,3.77196,32,0,12.138,2.2029,,20.5676,86.4407,18.3595,9.32,8.62,2.49336,6.70135,0.449307,0.670122,23.2179,10.1597,2.93239,3.46466,1.09105,0.268599,0.0775254,0.1910739317536354,0.232195,1.21846,0.297352,0.729751,,,3.49912,0.250846,0.21692,999,,,,,,,174,8.285714285714286,169,8.047619047619047,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"Garrett Cleavinger","TBR",1.09613,0.995449,0,3.70135,32,0,1.146,6.9447,,23.0024,96.6825,18.5134,10.2,9.46,2.73589,8.15541,0.349232,2.1465,27.6678,10.8254,3.19091,3.39257,1.07045,0.286172,0.0843525,0.20181907713413239,0.214324,1.15939,0.281858,0.721097,,,3.58983,0.249653,0.223017,505.4800109863281,,,,,,,142.9,6.21304347826087,135,5.869565217391305,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"David Bednar","NYY",1.32753,0.777158,0,3.71103,32,0,15.486,0.7341,,22.3604,92.8902,18.352,9.91,9.22,2.83869,7.67386,0.506827,0.698921,24.9529,10.0435,3.08871,3.25168,1.14257,0.268628,0.0826121,0.18601613491773605,0.217139,1.16393,0.273479,0.730821,,,3.64749,0.246712,0.16884,64.05999755859375,,,,,,,181.10000000000002,8.231818181818182,173,7.863636363636363,,,,,,,,,,,,,,,,,,,"David Bednar","19569",670280
"Mitch Bratt","ARI",0.929436,0.978141,0.531333,4.18393,10,2,0,0.3264,,17.9186,75.6131,17.1983,8.97,8.33,2.34114,4.89809,0.304887,0.615021,16.5629,8.31909,2.46017,3.38151,1.17589,0.219048,0.0647783,0.15426985174417496,0.24534,1.23316,0.290202,0.697515,,,3.87851,0.246166,0.154783,999,,,,,,,80.40000000000002,4.466666666666668,80,4.444444444444445,,,,,,,,,,,,,,,,,,,"Mitch Bratt","30003",683352
"Bailey Ober","MIN",2.72664,4.64538,4.19143,5.49031,11,11,0,0,,57.882,251.457,61.3965,37.65,35.31,12.6365,17.2076,0.143492,2.24571,41.5069,6.45385,2.67558,2.41213,1.96483,0.165066,0.0684316,0.09663417190313339,0.264636,1.35801,0.274148,0.672337,,,5.51782,0.245825,-0.108677,494.3399963378906,,,,,,,137.70000000000007,2.374137931034484,148,2.5517241379310347,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Bryan Abreu","HOU",1.06739,0.717626,0,3.60165,29,0,0.509,5.7007,,19.1163,80.8465,14.7095,8.23,7.65,2.10316,8.97058,0.210499,0.788363,25.1982,11.8634,4.22338,2.80898,0.990176,0.311679,0.110958,0.20072131603956223,0.20692,1.23874,0.287906,0.745097,,,3.43113,0.245597,0.210891,181.6999969482422,,,,,,,126,6.631578947368421,118,6.2105263157894735,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Drew Rom","MIL",0.818902,0.663604,0,3.53845,24,0,0,1.8934,,17.1431,72.6436,15.232,7.28,6.74,1.43848,6.08797,0.462477,0.745931,18.589,9.75907,3.19614,3.05339,0.755189,0.255893,0.083806,0.1720866858959198,0.231455,1.24365,0.301285,0.72723,,,3.22373,0.243177,0.20494,999,,,,,,,99.5,5.852941176470588,97,5.705882352941177,,,,,,,,,,,,,,,,,,,"Drew Rom","24602",680723
"Karson Milbrandt","MIA",0.991274,1.54452,0.796999,4.38226,10,3,0,0,,21.0918,91.607,19.1937,11,10.27,2.36778,9.75486,0.337453,1.00393,19.9103,8.49581,4.16245,2.04106,1.01035,0.217344,0.106486,0.11085829138755798,0.237405,1.3725,0.287279,0.700195,,,4.20738,0.242879,0.156389,999,,,,,,,88.4,4.20952380952381,86,4.095238095238095,,,,,,,,,,,,,,,,,,,"Karson Milbrandt","sa3020659",703596
"Michael Lorenzen","COL",3.07002,5.96266,3.5317,5.80013,19,12,0,0.28,,64.333,288.51,74.8483,44.26,41.46,11.103,23.9998,0.34753,2.32451,47.1183,6.59171,3.3575,1.96328,1.55327,0.163316,0.0831853,0.0801304429769516,0.285478,1.53651,0.312531,0.655289,,,5.11203,0.242187,-0.399101,999,,,,,,,159.3,2.4890625,193,3.015625,,,,,,,,,,,,,,,,,,,"Michael Lorenzen","14843",547179
"José A. Ferrer","SEA",1.28178,0.807771,0,3.84078,31,0,1.998,6.1869,,23.0109,97.5564,22.5028,10.62,9.82,2.08115,6.44051,0.491248,1.44609,20.3867,7.97361,2.519,3.16539,0.813974,0.208973,0.0660183,0.14295510947704315,0.250952,1.25781,0.303885,0.703938,,,3.5377,0.236922,0.120881,999,,,,,,,138.8,6.034782608695653,142,6.173913043478261,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Travis Adams","MIN",1.24505,1.35906,0.275447,4.5444,31,1,0.917,7.239,,33.7471,147.117,32.8793,18.35,17.04,4.22854,13.6577,0.672562,1.21896,32.1701,8.57944,3.64237,2.35546,1.12771,0.21867,0.0928354,0.1258346140384674,0.248633,1.379,0.298938,0.69397,,,4.15052,0.235825,0.0505958,999,,,,,,,168.60000000000002,4.958823529411766,170,5,,,,,,,,,,,,,,,,,,,"Travis Adams","30180",701519
"JR Ritchie","ATL",1.82447,2.10944,1.72188,4.78262,10,5,0,0.3261,,30.9559,134.82,30.3668,17.64,16.45,4.34307,12.8044,0.254349,1.50047,26.0505,7.57384,3.7227,2.0345,1.26269,0.193225,0.0949739,0.09825082123279572,0.251975,1.3946,0.288763,0.688341,,,4.63279,0.230971,0.102683,999,,,,,,,109.19999999999999,3.5225806451612898,110,3.5483870967741935,,,,,,,,,,,,,,,,,,,"JR Ritchie","31760",702275
"Matt Svanson","STL",0.767188,0.878295,0,3.84964,27,0,0,5.19,,20.059,86.0546,18.1243,9.21,8.58,1.75186,7.89908,0.47247,1.12524,19.9896,8.96886,3.54413,2.53063,0.786018,0.23229,0.0917915,0.14049852639436722,0.235287,1.29734,0.296125,0.713314,,,3.59761,0.230329,0.162805,528.7999877929688,,,,,,,109.60000000000001,5.48,107,5.35,,,,,,,,,,,,,,,,,,,"Matt Svanson","29629",694335
"Jeremiah Estrada","SDP",0.797238,0.651097,0,3.51995,24,0,0,0.3185,,16.5684,69.0261,12.4372,6.96,6.48,2.076,6.87049,0.363365,0.529007,20.7228,11.2567,3.73207,3.01621,1.12769,0.300217,0.0995346,0.20068226754665375,0.201815,1.16533,0.266849,0.752848,,,3.57288,0.224458,0.20494,623.5800170898438,,,,,,,88.00000000000001,5.176470588235295,77,4.529411764705882,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Seranthony Domínguez","CHW",0.973559,1.12423,0,3.75965,31,0,6.472,4.1154,,22.6696,96.1602,17.3936,10.15,9.47,2.48801,10.8306,0.311341,1.36458,26.0302,10.3342,4.29981,2.4034,0.987758,0.270696,0.11263,0.15806540101766586,0.207153,1.24502,0.268827,0.730537,,,3.8498,0.223458,0.223039,194.19000244140625,,,,,,,163.40000000000003,7.104347826086958,151,6.565217391304348,,,,,,,,,,,,,,,,,,,"Seranthony Dominguez","19249",622554
"Camilo Doval","NYY",1.19973,0.693644,0,3.5778,29,0,0.516,5.818,,20.2499,85.7656,16.4759,8.64,8.05,1.72873,8.67936,0.443007,1.28612,21.6303,9.61353,3.85752,2.49215,0.768331,0.252202,0.101199,0.1510036140680313,0.217359,1.24224,0.281213,0.726423,,,3.55552,0.222861,0.162779,663.6500244140625,,,,,,,124.80000000000001,6.24,117,5.85,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Pete Fairbanks","MIA",0.868129,0.893239,0,4.04219,29,0,12.783,1.7053,,20.3504,86.1716,18.0042,9.85,9.14,2.24708,7.42267,0.394552,0.835459,21.0691,9.31787,3.2827,2.83848,0.993777,0.244502,0.0861382,0.15836367011070251,0.23108,1.24946,0.288607,0.699111,,,3.68788,0.219069,0.0608612,111.45999908447266,,,,,,,167.60000000000002,8.38,165,8.25,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Jordan Montgomery","TEX",1.39532,1.75237,1.07757,4.68621,10,4,0,0.3019,,24.7172,106.44,24.8376,13.82,12.87,3.39157,8.43766,0.264104,0.864266,18.52,6.7435,3.07231,2.19492,1.23493,0.173995,0.0792716,0.09472354501485825,0.255694,1.34624,0.285087,0.681994,,,4.51991,0.217326,0.117358,999,,,,,,,94.1,3.764,97,3.88,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Tyler Holton","DET",1.20209,0.812933,0,3.561,29,0,0.444,5.701,,20.1938,83.1786,18.07,8.63,7.99,2.20414,4.96074,0.280553,0.632401,17.0821,7.61317,2.21091,3.44345,0.982346,0.205366,0.0596396,0.14572661742568016,0.232905,1.14049,0.272146,0.722025,,,3.66372,0.214558,0.162779,999,,,,,,,116.60000000000001,5.83,114,5.7,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Aaron Civale","ATH",3.06036,5.44534,4.53366,5.97041,13,13,0,0,,65.091,289.842,75.1902,46.14,43.18,14.2422,20.9083,0.220139,2.71385,49.5835,6.85581,2.89095,2.37148,1.96923,0.171071,0.0721368,0.09893390536308289,0.282436,1.47637,0.301135,0.655972,,,5.51533,0.211521,-0.42941,748.5800170898438,,,,,,,141.8,2.181538461538462,171,2.6307692307692307,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Mason Fluharty","TOR",1.01074,0.641597,0,3.5587,27,0,0.499,5.4463,,17.172,72.1927,13.7092,7.32,6.79,1.85934,6.47275,0.693424,1.26769,19.2384,10.083,3.39243,2.97221,0.974497,0.266487,0.0896594,0.17682718485593796,0.212703,1.17528,0.273324,0.73167,,,3.62489,0.211165,0.204845,999,,,,,,,101.80000000000001,5.988235294117648,96,5.647058823529412,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Mason Barnett","ATH",1.64695,1.79837,0.569988,4.88608,32,2,3.041,6.4341,,40.6706,180.517,39.4293,23.78,22.08,5.59246,19.3332,0.962434,2.44524,38.9948,8.62915,4.27823,2.01699,1.23756,0.216017,0.107099,0.10891850292682648,0.248391,1.44484,0.296421,0.686833,,,4.58211,0.208783,-0.125782,999,,,,,,,182.20000000000002,4.443902439024391,181,4.414634146341464,,,,,,,,,,,,,,,,,,,"Mason Barnett","31741",686930
"Javier Assad","CHC",1.63879,1.49588,0.534127,4.47977,29,2,0.528,4.6883,,36.1827,156.627,35.672,19.38,18.01,4.17783,13.8526,0.584977,1.52783,27.441,6.8256,3.44567,1.98092,1.03918,0.1752,0.0884434,0.08675618469715118,0.252551,1.36874,0.287283,0.690192,,,4.36514,0.207595,0.105412,999,,,,,,,154.60000000000005,4.294444444444446,159,4.416666666666667,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"David Sandlin","CHW",1.30468,2.66267,1.41574,4.9164,10,5,0,0.2831,,29.1616,126.621,28.6404,17.07,15.93,4.86155,11.4827,0.22818,1.01558,25.3045,7.80959,3.54384,2.20371,1.5004,0.199844,0.0906852,0.10915858298540115,0.250961,1.37589,0.283227,0.691934,,,4.8232,0.206921,0.0799797,999,,,,,,,91.70000000000002,3.162068965517242,94,3.2413793103448274,,,,,,,,,,,,,,,,,,,"David Sandlin","31743",689818
"Will Vest","DET",1.1886,0.892247,0,3.88788,30,0,1.333,6.493,,20.9266,88.8735,19.4124,9.77,9.04,2.26274,7.11676,0.326034,0.850483,20.7151,8.90903,3.06074,2.91074,0.973148,0.233085,0.0800774,0.15300747752189636,0.239937,1.26772,0.296049,0.717389,,,3.67371,0.205139,0.114795,485.7300109863281,,,,,,,128.4,6.114285714285715,126,6,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"JP Sears","SDP",1.66824,2.52769,1.39004,4.90881,16,5,0,0.3185,,34.3403,147.788,34.4716,20.16,18.73,6.09705,10.5775,0.446761,1.66552,26.8639,7.04057,2.77219,2.53972,1.59793,0.181773,0.0715722,0.11020102351903915,0.254318,1.31184,0.276597,0.681646,,,4.91878,0.204589,0.03848,999,,,,,,,104.4,3.070588235294118,107,3.1470588235294117,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Justin Slaten","BOS",1.1974,0.906146,0,3.848,32,0,0.513,7.8438,,22.3597,94.0882,19.803,10.32,9.56,2.81092,7.57516,0.443356,0.657919,22.7651,9.16319,3.04908,3.00523,1.13142,0.241955,0.0805113,0.1614435389637947,0.230656,1.22444,0.281889,0.727648,,,3.80832,0.20423,0.16884,999,,,,,,,129.9,5.904545454545455,127,5.7727272727272725,,,,,,,,,,,,,,,,,,,"Justin Slaten","25648",686580
"A.J. Minter","NYM",1.05418,0.688083,0,4.03179,28,0,0,5.6476,,19.3314,82.1292,17.3542,9.39,8.66,2.24842,6.71305,0.371408,1.05631,19.8569,9.24466,3.12536,2.95795,1.04679,0.241776,0.0817377,0.16003836691379547,0.233382,1.24499,0.289081,0.701608,,,3.76904,0.204154,0.108712,999,,,,,,,111.8,5.88421052631579,109,5.7368421052631575,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Matt Brash","SEA",0.863937,0.494154,0,3.36733,20,0,0.999,0.3027,,15.0208,63.559,11.9057,6.04,5.62,1.16601,6.93309,0.325655,0.790884,17.2596,10.3414,4.15409,2.48946,0.698634,0.271553,0.109081,0.16247154772281647,0.213231,1.25418,0.287087,0.74384,,,3.35937,0.203797,0.199008,733.280029296875,,,,,,,82.5,5.5,77,5.133333333333334,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Corbin Burnes","ARI",0.730876,0.653638,0.821845,3.94318,2,2,0,0,,11.298,47.5025,10.3094,5.29,4.95,1.1771,3.74186,0.0386388,0.519057,9.86384,7.85755,2.98077,2.63608,0.937681,0.207649,0.0787719,0.12887726724147797,0.238414,1.24369,0.283606,0.706364,,,3.84539,0.202889,0.195577,738.0999755859375,,,,,,,48.10000000000001,4.372727272727274,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"Cole Ragans","KCR",0.70007,0.695616,0.856541,4.07378,2,2,0,0,,11.466,48.498,9.67472,5.54,5.19,1.60189,4.63065,0.0339631,0.44388,13.1094,10.29,3.63474,2.83101,1.25737,0.270308,0.0954814,0.1748269647359848,0.2228,1.24763,0.281164,0.72665,,,3.96294,0.202807,0.0933634,48.15999984741211,,,,,,,41.80000000000001,3.800000000000001,40,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Tyler Kinley","ATL",1.18061,0.816821,0,4.01089,31,0,0,6.6162,,22.5736,95.741,19.3149,10.81,10.06,2.71168,8.79227,0.503593,0.934025,23.2098,9.25366,3.50545,2.63979,1.08114,0.242422,0.0918339,0.15058854967355728,0.224553,1.24514,0.27629,0.711501,,,3.90356,0.20007,0.120881,999,,,,,,,127.9,5.560869565217391,120,5.217391304347826,,,,,,,,,,,,,,,,,,,"Tyler Kinley","18297",641755
"Juan Morillo","ARI",1.09365,0.835056,0,3.90843,29,0,0.533,6.2174,,20.9547,90.1515,18.567,9.81,9.1,1.94433,9.48292,0.534124,0.687449,20.7073,8.89375,4.0729,2.18364,0.835086,0.229694,0.105189,0.12450563907623291,0.232142,1.3386,0.28995,0.720153,,,3.79157,0.200003,0.114798,999,,,,,,,122.4,5.828571428571429,120,5.714285714285714,,,,,,,,,,,,,,,,,,,"Juan Morillo","21924",666661
"Ryan Walker","SFG",0.997123,0.994466,0,4.28116,31,0,5.175,4.8369,,21.0644,92.1061,20.9117,10.79,10.02,1.75472,7.7751,0.41205,1.94178,19.4725,8.31986,3.322,2.50447,0.749722,0.211414,0.0844147,0.1269996166229248,0.253817,1.36186,0.313218,0.682298,,,3.72363,0.199428,0.0131422,144.55999755859375,,,,,,,129.20000000000002,6.152380952380954,132,6.285714285714286,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Sam Hentges","SFG",0.944716,0.907221,0,4.12811,29,0,1.109,5.9506,,19.6434,85.3494,19.0675,9.74,9.01,1.69173,7.96071,0.364355,0.88255,18.6529,8.5462,3.64736,2.34312,0.775101,0.218547,0.093272,0.1252753585577011,0.249228,1.37595,0.309389,0.701069,,,3.67668,0.199231,0.0608612,999,,,,,,,114,5.7,114,5.7,,,,,,,,,,,,,,,,,,,"Sam Hentges","18548",656529
"Brent Headrick","NYY",1.26638,0.789563,0,3.94794,31,0,0.516,7.6759,,21.6569,91.0661,18.5396,10.23,9.5,3.16248,7.33931,0.499453,0.795256,24.1188,10.0231,3.05002,3.28624,1.31424,0.264849,0.0805932,0.1842556595802307,0.223554,1.19495,0.276318,0.729504,,,3.9035,0.197652,0.16885,999,,,,,,,137.5,6.25,132,6,,,,,,,,,,,,,,,,,,,"Brent Headrick","27702",687396
"Keider Montero","DET",2.08156,2.58288,1.10831,4.97465,29,4,0,2.0412,,44.3066,193.847,46.0494,26.31,24.49,7.04505,15.5335,0.699559,2.08019,34.4667,7.00121,3.15532,2.21886,1.43106,0.177804,0.080133,0.09767065197229385,0.261298,1.38992,0.289519,0.682,,,4.80956,0.195843,-0.0732617,999,,,,,,,141.9,3.225,151,3.4318181818181817,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"Riley Cornelio","WSN",1.36414,2.78012,1.12042,4.87384,24,4,0,0.3067,,38.3538,169.155,37.0314,22.28,20.77,5.5027,17.979,0.761483,1.45783,34.4898,8.09329,4.2189,1.91834,1.29125,0.203895,0.106287,0.0976078063249588,0.247341,1.43429,0.287342,0.691878,,,4.69263,0.194523,0.00328859,999,,,,,,,122.19999999999997,3.2157894736842096,123,3.236842105263158,,,,,,,,,,,,,,,,,,,"Riley Cornelio","31953",683000
"Hunter Barco","PIT",0.942845,1.26312,0.53925,4.54024,15,2,0,0.2984,,21.0319,91.9565,20.4344,11.39,10.61,2.60372,8.59888,0.348897,1.23263,19.8712,8.50331,3.67963,2.31091,1.11419,0.216094,0.0935103,0.12258364260196686,0.248821,1.38044,0.298921,0.694944,,,4.2278,0.193365,0.10448,999,,,,,,,76.5,3.642857142857143,76,3.619047619047619,,,,,,,,,,,,,,,,,,,"Hunter Barco","33174",682995
"River Ryan","LAD",1.13639,0.753807,0.918936,4.46706,3,3,0,0,,14.889,63.6337,14.341,7.92,7.39,2.05509,5.18201,0.0388895,0.709407,12.9305,7.81614,3.13238,2.49527,1.24225,0.203202,0.0814349,0.12176705151796341,0.248363,1.31124,0.287345,0.69705,,,4.35017,0.191771,0.145252,675.5399780273438,,,,,,,58.00000000000001,3.866666666666667,57,3.8,,,,,,,,,,,,,,,,,,,"River Ryan","29514",689981
"Gabriel Hughes","COL",1.16404,1.76197,0.848695,5.04636,15,3,0,0,,27.6794,121.966,29.4346,16.68,15.52,3.94008,10.1931,0.512277,1.23275,23.6684,7.69581,3.3143,2.322,1.28112,0.194057,0.0835731,0.11048396676778793,0.26628,1.43167,0.307416,0.672724,,,4.48438,0.18995,-0.0599745,999,,,,,,,97.6,3.4857142857142853,103,3.6785714285714284,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Ryan Fernandez","STL",0.707568,0.834022,0,4.04157,25,0,0,3.6348,,18.5943,79.4331,16.5991,8.96,8.35,2.1126,7.39107,0.49054,0.564549,19.6337,9.50311,3.57743,2.65641,1.02254,0.247173,0.0930477,0.15412522107362747,0.232228,1.29019,0.291296,0.714615,,,3.75443,0.189426,0.108725,999,,,,,,,103.8,5.463157894736842,101,5.315789473684211,,,,,,,,,,,,,,,,,,,"Ryan Fernandez","24862",681676
"Edgardo Henriquez","LAD",1.36042,0.510854,0,3.90996,30,0,1.732,7.3799,,20.4171,87.5878,17.7851,9.56,8.87,2.17471,8.76322,0.376862,1.13984,21.7351,9.58098,3.8629,2.48026,0.958629,0.248152,0.100051,0.14810091257095337,0.228939,1.3003,0.29029,0.722792,,,3.81637,0.188641,0.0608611,999,,,,,,,128.60000000000002,6.4300000000000015,126,6.3,,,,,,,,,,,,,,,,,,,"Edgardo Henriquez","26944",683618
"Justin Steele","CHC",0.631741,0.496654,0.244942,3.53437,8,1,0,0.3138,,11.3316,47.0868,9.8053,4.82,4.45,1.11304,3.61949,0.17938,0.474418,11.0273,8.75833,2.87475,3.04664,0.884022,0.234191,0.0768685,0.15732233971357346,0.228068,1.18472,0.281735,0.725131,,,3.52015,0.186774,0.130416,605.5,,,,,,,53.10000000000001,4.827272727272728,52,4.7272727272727275,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Yorman Gómez","CLE",0.658156,0.839129,0.261475,3.96016,13,1,0,0,,16.4084,70.0421,14.6271,7.81,7.22,1.91345,6.26243,0.347834,0.850677,16.5929,9.10116,3.43494,2.64959,1.04952,0.236898,0.0894095,0.1474887803196907,0.232438,1.2731,0.286197,0.718233,,,3.89968,0.18644,0.0957511,999,,,,,,,67.80000000000001,4.237500000000001,67,4.1875,,,,,,,,,,,,,,,,,,,"Yorman Gomez","sa3015931",691414
"Phil Maton","CHC",0.898132,0.551446,0,3.59755,23,0,0,2.0086,,15.5606,65.3363,12.1208,6.68,6.22,1.72158,5.98647,0.255129,1.44687,18.6991,10.8153,3.46248,3.12356,0.995732,0.286198,0.0916254,0.1945721060037613,0.209329,1.16366,0.277442,0.727987,,,3.57367,0.184405,0.150678,743.3800048828125,,,,,,,87.60000000000001,5.4750000000000005,79,4.9375,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
